ccode,year,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1y,L1D1y,L2D1y,L3D1y,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y
710,2002,0.02949078,0.075036481,0.12780759,0.18384424,0.23744889,0.26935941,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.036677968,0.027354954,0.041545443,0.023581078,-0.058986001,0.023349,-0.014391,-0.014942
710,2003,0.045545697,0.098316811,0.15435345,0.2079581,0.23986861,0.2244876,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02949078,0.036677968,0.027354954,0.041545443,0.053449001,-0.058986001,0.023349,-0.014391
710,2004,0.052771114,0.10880776,0.16241241,0.19432291,0.17894191,0.20933968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.045545697,0.02949078,0.036677968,0.027354954,0.0033509999,0.053449001,-0.058986001,0.023349
710,2005,0.056036647,0.1096413,0.14155182,0.12617081,0.15656859,0.18941055,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.052771114,0.045545697,0.02949078,0.036677968,0.042371001,0.0033509999,0.053449001,-0.058986001
710,2006,0.053604651,0.085515171,0.070134163,0.10053194,0.1333739,0.15550649,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.056036647,0.052771114,0.045545697,0.02949078,0.063516997,0.042371001,0.0033509999,0.053449001
710,2007,0.031910516,0.016529508,0.046927281,0.079769254,0.10190184,0.12679468,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.053604651,0.056036647,0.052771114,0.045545697,0.040068999,0.063516997,0.042371001,0.0033509999
710,2008,-0.015381008,0.015016763,0.04785873,0.06999132,0.094884157,0.11188013,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.031910516,0.053604651,0.056036647,0.052771114,0.036743999,0.040068999,0.063516997,0.042371001
710,2009,0.030397771,0.063239738,0.085372329,0.11026517,0.12726115,0.14024965,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015381008,0.031910516,0.053604651,0.056036647,-0.028860999,0.036743999,0.040068999,0.063516997
710,2010,0.032841969,0.05497456,0.079867393,0.096863367,0.10985188,0.11264545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.030397771,-0.015381008,0.031910516,0.053604651,-0.041480999,-0.028860999,0.036743999,0.040068999
710,2011,0.02213259,0.047025423,0.064021401,0.077009916,0.079803489,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.032841969,0.030397771,-0.015381008,0.031910516,-0.023534,-0.041480999,-0.028860999,0.036743999
710,2012,0.024892833,0.041888811,0.054877322,0.057670895,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02213259,0.032841969,0.030397771,-0.015381008,0.016416,-0.023534,-0.041480999,-0.028860999
710,2013,0.016995976,0.029984487,0.032778062,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.024892833,0.02213259,0.032841969,0.030397771,-0.013091,0.016416,-0.023534,-0.041480999
724,1874,0.028868323,0.047581472,0.1447489,0.11845036,0.061645061,0.14651623,0,0,,,,0.0,0.0,0.0,-0.087359004,0.084609114,0.13000689,0.076180451,,,,
724,1875,0.01871315,0.11588058,0.089582041,0.032776743,0.11764791,0.14298193,0,0,0.0,,,0.0,0.0,0.0,0.028868323,-0.087359004,0.084609114,0.13000689,,,,
724,1876,0.097167432,0.070868894,0.014063597,0.098934762,0.12426879,0.13715012,0,0,0.0,0.0,,0.0,0.0,0.0,0.01871315,0.028868323,-0.087359004,0.084609114,,,,
724,1877,-0.026298536,-0.083103836,0.0017673299,0.027101355,0.039982688,0.062243558,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.097167432,0.01871315,0.028868323,-0.087359004,,,,
724,1878,-0.056805298,0.028065868,0.053399891,0.066281222,0.088542089,0.091285944,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026298536,0.097167432,0.01871315,0.028868323,,,,
724,1879,0.084871165,0.11020519,0.12308652,0.14534739,0.14809124,0.12110752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056805298,-0.026298536,0.097167432,0.01871315,,,,
724,1880,0.025334025,0.038215358,0.060476229,0.063220084,0.036236361,0.01456015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.084871165,-0.056805298,-0.026298536,0.097167432,,,,
724,1881,0.012881333,0.035142206,0.037886064,0.010902341,-0.010773869,-0.024793625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025334025,0.084871165,-0.056805298,-0.026298536,,,,
724,1882,0.022260871,0.025004728,-0.0019789953,-0.023655206,-0.037674963,0.0020443164,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012881333,0.025334025,0.084871165,-0.056805298,,,,
724,1883,0.0027438577,-0.024239866,-0.045916077,-0.059935834,-0.020216554,-0.02253839,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.022260871,0.012881333,0.025334025,0.084871165,,,,
724,1884,-0.026983723,-0.048659936,-0.062679693,-0.022960413,-0.025282249,-0.02472729,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027438577,0.022260871,0.012881333,0.025334025,,,,
